 ,Area,Mean,Mode,Min,Max,Median,Label,Perimeter,*Feret,*Breadth,*AspRatio,*RFactor,*ConvexArea,*ConvexPerimeter,*ArEquivD,*PerEquivD,*MinR,*MaxR,*avgR,*VarianceR,*EquivEllAr,*ModRatio,*HaralickRatio,*ThinnessR,*Roundness,*Compactness,*Solidity,*Convexity,*Concavity,*ArBBox,*Rectang,*Sphericity,*Elongation,*Bending Energy,*Jaggedness,*Circularity,*Endocarp,Distance CM-FB,StD,Skewness,Kurtosis,Intensity sum,Uniformity,Entropy,Smothness R,GLCM-Contrast,GLCM-Correlation,GLCM-Energy,GLCM-Homogeneity,Mean Red,Sqrt Mean Red,StD Red,Mean Green,Sqrt Mean Green,StD Green,Mean Blue,Sqrt Mean Blue,StD Blue,Mean RGB,Mean H,StD H,Mean S,StD S,Mean V,StD V
17,79051,130,0,0,235,0,Brassicaceae,1726.702,415.448,254.558,1.632,63.774,83236.000,1070.625,317.255,549.626,127.279,207.724,157.393,714.377,83060.398,0.613,5.889,37.716,0.583,0.764,0.950,0.620,4185.000,105755.783,0.747,0.613,3.001,0.042,0.577,0.333,77324.298,19.997,9.340,22.079,486.362,33429,0.996,0.031,0.001,489.819,0.947,0.746,0.959,0.370,0.608,8.205,0.439,0.663,9.697,0.459,0.678,10.143,0.423,0.284,6.329,0.102,2.401,0.460,10.160
18,87290,122,0,0,250,0,Brassicaceae,1410.285,393.650,312.130,1.261,98.392,121680.500,1091.115,333.378,448.908,156.065,196.825,168.050,268.816,96501.764,0.793,10.250,22.785,0.717,0.847,0.717,0.774,34390.500,122869.863,0.710,0.793,1.813,0.029,0.743,0.552,85879.715,22.135,9.106,25.319,641.196,31457,0.997,0.025,0.001,486.348,0.947,0.746,0.959,0.366,0.605,9.310,0.364,0.604,9.206,0.350,0.592,8.836,0.360,0.098,3.291,0.046,1.244,0.380,9.612
19,81271,211,0,0,242,0,Brassicaceae,1612.560,341.658,314.537,1.086,79.737,85585.500,1034.275,321.679,513.294,157.268,170.829,160.698,20.546,84402.002,0.921,35.452,31.996,0.886,0.942,0.950,0.641,4314.500,107463.966,0.756,0.921,2.546,0.041,0.627,0.393,79658.440,28.610,11.858,17.750,313.715,54226,0.994,0.047,0.002,501.458,0.945,0.747,0.958,0.593,0.770,10.564,0.691,0.831,12.278,0.717,0.847,12.747,0.667,0.431,7.658,0.138,2.563,0.718,12.750
20,67744,138,0,0,242,0,Brassicaceae,1437.506,334.229,281.000,1.189,79.341,83309.000,954.468,293.691,457.572,140.500,167.114,146.511,80.072,73763.291,0.841,16.373,30.503,0.772,0.879,0.813,0.664,15565.000,93918.339,0.721,0.841,2.427,0.017,0.642,0.412,66306.494,27.007,10.607,20.247,408.756,35473,0.995,0.037,0.002,493.885,0.944,0.758,0.959,0.481,0.694,9.769,0.538,0.734,10.907,0.551,0.743,11.166,0.524,0.328,6.751,0.082,1.805,0.553,11.207
21,69097,321,0,0,249,0,Brassicaceae,1563.489,341.867,254.000,1.346,90.412,97103.500,974.478,296.609,497.674,127.000,170.933,150.470,162.707,68199.422,0.743,11.796,35.378,0.753,0.868,0.712,0.623,28006.500,86834.201,0.796,0.743,2.815,0.006,0.596,0.355,67533.511,63.641,15.913,13.299,175.312,82422,0.989,0.080,0.004,503.978,0.944,0.752,0.959,1.088,1.043,14.578,1.229,1.109,16.392,1.262,1.123,16.819,1.193,0.722,9.838,0.210,3.127,1.270,16.939
22,115638,44,0,0,236,0,Brassicaceae,1521.173,453.746,325.745,1.393,85.087,121290.500,1254.640,383.712,484.204,162.873,226.873,196.159,419.597,116086.064,0.718,9.576,20.010,0.715,0.846,0.953,0.825,5652.500,147805.368,0.782,0.718,1.592,0.189,0.792,0.628,114116.827,20.274,4.518,46.363,2151.400,11284,0.999,0.008,3.139E-4,488.863,0.923,0.825,0.965,0.089,0.298,4.112,0.101,0.318,4.680,0.103,0.321,4.776,0.098,0.061,2.847,0.017,0.862,0.104,4.797
23,96076,185,0,0,246,0,Brassicaceae,1850.491,400.762,324.298,1.236,80.595,101471.500,1140.427,349.754,589.029,162.149,200.381,174.447,132.170,102075.354,0.809,15.174,35.642,0.762,0.873,0.947,0.616,5395.500,129966.378,0.739,0.809,2.836,0.123,0.594,0.353,94225.509,27.663,10.298,20.835,432.938,47464,0.995,0.035,0.002,477.634,0.924,0.828,0.965,0.455,0.675,9.513,0.507,0.712,10.565,0.520,0.721,10.831,0.494,0.309,6.548,0.074,1.752,0.521,10.857
24,85088,203,0,0,246,0,Brassicaceae,1753.555,346.598,323.000,1.073,84.090,91562.500,1057.972,329.146,558.174,161.500,173.299,165.272,11.381,87926.167,0.932,48.989,36.139,0.902,0.950,0.929,0.603,6474.500,111951.073,0.760,0.932,2.876,0.009,0.590,0.348,83334.445,25.866,11.428,18.700,348.573,51976,0.994,0.043,0.002,480.882,0.924,0.825,0.965,0.549,0.741,10.285,0.631,0.794,11.805,0.653,0.808,12.207,0.611,0.386,7.232,0.115,2.263,0.653,12.212
25,63407,166,0,0,242,0,Brassicaceae,1573.405,401.214,234.308,1.712,53.662,67638.000,979.956,284.134,500.830,117.154,200.607,140.981,709.426,73833.533,0.584,5.293,39.043,0.502,0.708,0.937,0.623,4231.000,94007.773,0.674,0.584,3.107,0.378,0.567,0.322,61833.595,3.109,11.932,17.764,314.088,42523,0.994,0.046,0.002,481.025,0.924,0.827,0.965,0.611,0.781,10.889,0.691,0.831,12.289,0.711,0.843,12.641,0.671,0.430,7.689,0.112,2.187,0.711,12.654
26,60111,119,0,0,248,0,Brassicaceae,1335.072,346.602,221.405,1.565,59.750,65060.500,933.434,276.651,424.967,110.702,173.301,140.546,554.521,60270.921,0.639,5.968,29.652,0.637,0.798,0.924,0.699,4949.500,76739.320,0.783,0.639,2.360,0.074,0.651,0.424,58775.928,15.258,10.818,21.213,449.388,30685,0.996,0.034,0.002,502.831,0.921,0.825,0.965,0.517,0.719,11.030,0.518,0.720,10.968,0.496,0.704,10.501,0.511,0.135,3.773,0.066,1.491,0.539,11.419
27,63679,45,0,0,238,0,Brassicaceae,1335.055,330.151,247.000,1.337,120.794,125288.000,937.030,284.743,424.961,123.500,165.076,142.905,188.902,64047.190,0.748,10.398,27.990,0.744,0.862,0.508,0.702,61609.000,81547.416,0.781,0.748,2.227,0.086,0.670,0.449,62343.945,44.092,6.225,34.076,1161.334,11645,0.998,0.014,5.957E-4,498.627,0.921,0.827,0.965,0.164,0.405,5.590,0.190,0.436,6.477,0.195,0.441,6.626,0.183,0.115,3.935,0.035,1.303,0.195,6.641
28,56560,91,0,0,236,0,Brassicaceae,1316.729,332.032,219.822,1.510,57.338,59810.000,891.711,268.355,419.128,109.911,166.016,138.825,268.934,57324.619,0.662,8.465,30.654,0.653,0.808,0.946,0.677,3250.000,72987.972,0.775,0.662,2.439,0.396,0.640,0.410,55243.271,22.223,9.304,22.469,503.855,23418,0.996,0.030,0.001,479.512,0.920,0.835,0.967,0.367,0.606,8.269,0.429,0.655,9.639,0.446,0.668,10.022,0.414,0.270,6.116,0.091,2.147,0.447,10.052
29,102306,400,0,0,249,0,Brassicaceae,1606.251,454.401,289.000,1.572,74.178,105891.500,1205.711,360.916,511.286,144.500,227.200,183.069,780.011,103139.903,0.636,6.555,25.219,0.631,0.794,0.966,0.751,3585.500,131321.804,0.779,0.636,2.007,0.117,0.706,0.498,100699.749,31.362,15.258,15.197,229.527,102560,0.991,0.061,0.004,425.793,0.938,0.810,0.966,1.033,1.016,15.794,1.016,1.008,15.457,0.959,0.979,14.575,1.003,0.215,4.561,0.133,2.107,1.060,16.143
30,114595,148,0,0,244,0,Brassicaceae,2045.361,472.488,326.312,1.448,107.708,159878.000,1272.893,381.978,651.059,163.156,236.244,194.284,495.254,121091.479,0.691,8.730,36.507,0.654,0.808,0.717,0.622,45283.000,154178.459,0.743,0.691,2.905,0.224,0.587,0.344,112549.639,41.056,8.450,25.543,651.974,37938,0.997,0.024,0.001,361.014,0.959,0.758,0.964,0.309,0.556,7.922,0.340,0.583,8.671,0.344,0.587,8.779,0.331,0.191,5.110,0.046,1.335,0.348,8.873
31,88580,208,0,0,245,0,Brassicaceae,1791.111,372.539,312.842,1.191,90.028,105366.000,1082.462,335.833,570.128,156.421,186.269,167.484,109.283,91534.920,0.840,16.021,36.217,0.813,0.901,0.841,0.604,16786.000,116545.880,0.760,0.840,2.882,0.278,0.589,0.347,86788.889,22.978,11.306,18.765,350.904,53329,0.994,0.043,0.002,364.420,0.957,0.765,0.964,0.541,0.735,10.180,0.623,0.789,11.701,0.642,0.801,12.058,0.602,0.382,7.199,0.113,2.284,0.643,12.068
32,76962,91,0,0,235,0,Brassicaceae,1395.481,355.542,288.412,1.233,108.968,121713.500,1014.026,313.035,444.196,144.206,177.771,156.986,143.833,80536.652,0.811,13.090,25.303,0.775,0.880,0.632,0.727,44751.500,102542.450,0.751,0.811,2.014,0.040,0.705,0.497,75566.519,28.996,7.986,26.320,691.531,23345,0.997,0.022,9.798E-4,361.577,0.958,0.760,0.963,0.274,0.524,7.231,0.315,0.561,8.294,0.321,0.566,8.442,0.303,0.190,5.023,0.054,1.524,0.322,8.465
33,69319,81,0,0,251,0,Brassicaceae,1482.168,383.438,239.414,1.602,85.059,102462.500,998.813,297.085,471.789,119.707,191.719,148.313,613.542,72100.073,0.624,5.988,31.691,0.600,0.775,0.677,0.674,33143.500,91800.664,0.755,0.624,2.522,0.433,0.630,0.397,67836.832,33.660,7.973,26.393,696.922,20975,0.997,0.023,9.766E-4,356.393,0.959,0.759,0.963,0.271,0.521,7.178,0.312,0.559,8.227,0.324,0.569,8.536,0.303,0.193,5.233,0.063,1.758,0.326,8.577
34,50122,85,0,0,239,0,Brassicaceae,1304.587,332.244,195.837,1.697,162.724,169847.500,858.165,252.621,415.263,97.918,166.122,130.909,482.033,51102.420,0.589,5.963,33.956,0.578,0.760,0.295,0.658,119725.500,65065.622,0.770,0.589,2.702,0.057,0.608,0.370,48817.413,42.365,9.525,21.840,475.909,21854,0.996,0.032,0.001,352.177,0.960,0.756,0.962,0.386,0.621,8.450,0.452,0.672,9.873,0.470,0.686,10.270,0.436,0.288,6.319,0.095,2.215,0.470,10.275
1,5626,15,0,0,247,0,Plantaginaceae,359.973,112.058,70.223,1.596,17.164,6042.500,290.319,84.636,114.583,35.111,56.029,43.894,54.015,6180.297,0.627,5.972,23.032,0.570,0.755,0.931,0.807,416.500,7868.998,0.715,0.627,1.833,0.049,0.739,0.546,5266.027,10.348,12.556,18.186,329.649,3883,0.994,0.042,0.002,1659.089,0.873,0.223,0.781,0.704,0.839,12.858,0.698,0.836,12.697,0.668,0.817,12.138,0.690,0.163,3.992,0.084,1.593,0.727,13.225
2,9634,5,0,0,225,0,Plantaginaceae,458.056,146.185,95.723,1.527,22.103,10151.000,378.218,110.754,145.804,47.861,73.092,56.361,77.867,10990.232,0.655,6.387,21.779,0.574,0.758,0.949,0.826,517.000,13993.198,0.688,0.655,1.733,0.177,0.760,0.577,9175.944,14.688,5.358,40.169,1614.929,1287,0.999,0.009,4.413E-4,1305.335,0.926,0.270,0.846,0.120,0.347,4.851,0.138,0.371,5.533,0.142,0.377,5.701,0.134,0.084,3.416,0.024,1.152,0.143,5.717
3,7441,8,0,0,231,0,Plantaginaceae,425.227,136.029,77.767,1.749,19.116,8169.000,344.555,97.335,135.354,38.883,68.015,49.921,117.581,8308.391,0.572,4.604,24.300,0.512,0.716,0.911,0.810,728.000,10578.572,0.703,0.572,1.934,0.278,0.719,0.517,7015.773,14.178,8.049,26.068,679.595,2301,0.997,0.021,9.954E-4,1598.832,0.891,0.246,0.808,0.275,0.524,7.165,0.320,0.566,8.334,0.332,0.576,8.641,0.309,0.201,5.240,0.065,1.746,0.332,8.641
4,6414,52,0,0,252,0,Plantaginaceae,385.286,114.390,70.465,1.623,19.120,6871.000,313.445,90.369,122.640,35.233,57.195,46.993,67.117,6330.678,0.616,5.736,23.144,0.624,0.790,0.933,0.814,457.000,8060.470,0.796,0.616,1.842,0.299,0.737,0.543,6028.714,7.217,21.609,10.250,103.440,13443,0.981,0.123,0.007,1530.179,0.890,0.228,0.793,2.106,1.451,21.803,2.099,1.449,21.636,2.082,1.443,21.446,2.096,0.648,9.948,0.199,2.392,2.185,22.519
5,6058,3,0,0,226,0,Plantaginaceae,353.588,111.973,77.000,1.454,18.304,6439.000,296.990,87.825,112.551,38.500,55.987,45.010,49.170,6771.654,0.688,6.419,20.638,0.615,0.784,0.941,0.840,381.000,8621.937,0.703,0.688,1.642,8.496,0.780,0.609,5704.412,20.168,5.457,38.965,1518.655,849,0.999,0.009,4.577E-4,1567.834,0.896,0.231,0.804,0.125,0.354,4.871,0.146,0.382,5.689,0.149,0.386,5.807,0.140,0.087,3.391,0.026,1.051,0.149,5.807
6,7970,111,0,0,252,0,Plantaginaceae,537.193,127.941,86.451,1.480,21.961,8827.000,352.707,100.736,170.994,43.226,63.971,50.964,94.234,8687.045,0.676,5.250,36.208,0.620,0.787,0.903,0.657,857.000,11060.689,0.721,0.676,2.881,0.277,0.589,0.347,7432.807,16.009,27.970,7.673,57.076,28660,0.968,0.206,0.012,1485.786,0.905,0.241,0.814,3.545,1.883,27.656,3.607,1.899,28.056,3.638,1.907,28.282,3.597,1.858,17.153,0.322,2.944,3.735,29.050
7,5261,28,0,0,252,0,Plantaginaceae,410.441,108.240,64.000,1.691,16.634,5656.500,285.323,81.844,130.647,32.000,54.120,41.970,63.374,5440.760,0.591,5.272,32.021,0.572,0.756,0.930,0.695,395.500,6927.390,0.759,0.591,2.548,0.076,0.626,0.392,4850.559,16.246,17.336,12.372,151.544,7345,0.987,0.084,0.005,1696.048,0.874,0.223,0.787,1.329,1.153,16.550,1.413,1.189,17.543,1.444,1.202,17.926,1.396,0.849,11.040,0.153,2.106,1.456,18.074
8,7980,4,0,0,225,0,Plantaginaceae,391.428,113.217,91.000,1.244,23.572,8384.000,329.287,100.799,124.596,45.500,56.608,50.459,19.734,8091.730,0.804,11.359,19.200,0.793,0.890,0.952,0.841,404.000,10302.711,0.775,0.804,1.528,0.037,0.809,0.654,7588.572,13.940,5.315,40.015,1601.936,1061,0.999,0.009,4.342E-4,1132.327,0.943,0.317,0.873,0.127,0.356,5.079,0.136,0.369,5.437,0.136,0.369,5.449,0.133,0.065,2.838,0.017,0.741,0.139,5.571
9,7907,12,0,0,227,0,Plantaginaceae,437.370,116.812,92.385,1.264,22.853,8386.500,329.135,100.337,139.219,46.192,58.406,50.882,18.903,8475.714,0.791,11.703,24.193,0.738,0.859,0.943,0.753,479.500,10791.615,0.733,0.791,1.925,0.932,0.721,0.519,7469.630,5.018,9.237,22.934,524.616,3182,0.996,0.026,0.001,1097.569,0.944,0.330,0.876,0.377,0.614,8.660,0.414,0.644,9.514,0.417,0.646,9.565,0.403,0.227,5.387,0.052,1.338,0.422,9.680
10,6069,6,0,0,239,0,Plantaginaceae,389.186,117.784,74.000,1.592,18.763,6943.000,303.827,87.905,123.882,37.000,58.892,44.488,61.133,6845.526,0.628,5.690,24.957,0.557,0.746,0.874,0.781,874.000,8715.994,0.696,0.628,1.986,0.019,0.710,0.504,5679.814,4.972,7.837,27.579,760.391,1726,0.997,0.018,9.436E-4,1078.761,0.945,0.320,0.882,0.259,0.509,7.136,0.293,0.541,8.069,0.302,0.549,8.319,0.285,0.181,4.976,0.047,1.339,0.302,8.319
11,10285,19,0,0,249,0,Plantaginaceae,535.193,129.375,106.805,1.211,31.048,12619.500,380.320,114.435,170.357,53.403,64.688,57.594,32.456,10852.593,0.826,10.110,27.849,0.782,0.885,0.815,0.711,2334.500,13817.951,0.744,0.826,2.216,0.148,0.672,0.451,9749.807,10.954,10.125,21.192,448.911,4921,0.996,0.032,0.002,1108.803,0.943,0.362,0.880,0.453,0.673,9.611,0.486,0.697,10.277,0.496,0.705,10.502,0.478,0.295,6.571,0.055,1.350,0.499,10.555
12,8237,4,0,0,220,0,Plantaginaceae,401.186,119.541,89.024,1.343,27.560,10350.000,335.888,102.409,127.701,44.512,59.770,51.286,33.811,8358.213,0.745,8.820,19.540,0.734,0.857,0.796,0.837,2113.000,10642.007,0.774,0.745,1.555,0.088,0.802,0.643,7835.814,10.619,5.223,40.582,1645.795,1060,0.999,0.009,4.194E-4,1158.592,0.941,0.317,0.865,0.121,0.348,4.916,0.131,0.362,5.321,0.134,0.366,5.430,0.129,0.095,3.977,0.016,0.707,0.134,5.450
13,3654,10,0,0,255,0,Plantaginaceae,321.404,110.291,42.000,2.626,12.480,4324.000,259.729,68.209,102.306,21.000,55.145,39.183,124.924,3638.123,0.381,3.506,28.271,0.382,0.618,0.845,0.808,670.000,4632.202,0.789,0.381,2.250,1.445,0.667,0.445,3332.596,16.956,13.336,17.524,306.892,2788,0.993,0.043,0.003,1258.478,0.931,0.275,0.851,0.756,0.869,13.260,0.765,0.874,13.354,0.769,0.877,13.422,0.763,0.423,8.751,0.054,1.210,0.787,13.736
14,6456,9,0,0,227,0,Plantaginaceae,404.357,129.074,75.758,1.704,20.445,8290.500,321.421,90.664,128.711,37.879,64.537,47.444,83.230,7679.902,0.587,5.200,25.326,0.493,0.702,0.779,0.795,1834.500,9778.354,0.660,0.587,2.015,0.331,0.704,0.496,6051.643,11.630,8.778,24.226,585.926,2339,0.997,0.024,0.001,1183.718,0.940,0.330,0.878,0.338,0.581,8.190,0.370,0.608,8.963,0.380,0.616,9.207,0.363,0.239,5.799,0.047,1.282,0.380,9.207
15,3973,20,0,0,248,0,Plantaginaceae,298.919,110.041,47.000,2.341,12.398,4286.000,261.590,71.124,95.149,23.500,55.020,37.842,120.108,4062.018,0.427,3.453,22.490,0.418,0.646,0.927,0.875,313.000,5171.922,0.768,0.427,1.790,0.062,0.747,0.559,3674.081,11.536,17.747,13.068,169.078,5374,0.988,0.072,0.005,972.370,0.950,0.334,0.894,1.412,1.188,18.596,1.367,1.169,17.935,1.279,1.131,16.774,1.353,0.220,4.064,0.204,2.761,1.446,18.960
16,3566,24,0,0,248,0,Plantaginaceae,294.635,111.018,41.000,2.708,11.151,3889.000,259.239,67.382,93.785,20.500,55.509,39.733,125.244,3574.927,0.369,3.550,24.344,0.368,0.607,0.917,0.880,323.000,4551.739,0.783,0.369,1.937,0.081,0.718,0.516,3271.365,8.644,20.510,11.404,128.320,6379,0.985,0.095,0.006,1110.888,0.943,0.319,0.881,1.867,1.366,21.462,1.799,1.341,20.624,1.700,1.304,19.479,1.789,0.228,3.648,0.223,2.686,1.893,21.695
17,3221,47,0,0,249,0,Plantaginaceae,286.492,110.223,36.000,3.062,12.375,4285.000,254.182,64.040,91.193,18.000,55.111,38.513,132.204,3116.468,0.327,3.350,25.482,0.338,0.581,0.752,0.887,1064.000,3968.010,0.812,0.327,2.028,0.104,0.702,0.493,2934.508,10.259,29.679,7.764,58.315,12120,0.969,0.185,0.013,1254.290,0.935,0.307,0.863,3.999,2.000,31.535,3.780,1.944,29.821,3.509,1.873,27.679,3.762,0.371,3.107,0.492,3.948,3.999,31.535
18,4400,33,0,0,245,0,Plantaginaceae,319.262,113.886,51.229,2.223,16.917,6052.500,272.838,74.848,101.624,25.614,56.943,38.725,130.282,4582.209,0.450,3.393,23.166,0.432,0.657,0.727,0.855,1652.500,5834.250,0.754,0.450,1.843,0.070,0.737,0.542,4080.738,2.972,21.390,10.782,114.364,8662,0.983,0.106,0.007,1191.650,0.939,0.317,0.859,2.101,1.450,22.852,1.964,1.401,21.346,1.841,1.357,20.001,1.969,0.210,3.290,0.287,3.170,2.114,22.965
19,5201,21,0,0,247,0,Plantaginaceae,335.304,111.400,63.010,1.768,17.267,6043.000,285.685,81.376,106.730,31.505,55.700,41.492,73.782,5512.934,0.566,4.831,21.617,0.534,0.730,0.861,0.852,842.000,7019.286,0.741,0.566,1.720,0.167,0.762,0.581,4865.696,11.580,15.528,14.397,206.022,5602,0.990,0.064,0.004,1053.455,0.946,0.355,0.891,1.063,1.031,15.400,1.086,1.042,15.641,1.083,1.041,15.599,1.077,0.365,6.886,0.105,1.816,1.122,16.164
20,5629,33,0,0,254,0,Plantaginaceae,401.428,112.361,74.568,1.507,23.641,8345.000,300.246,84.659,127.779,37.284,56.181,43.132,62.516,6580.471,0.664,5.455,28.628,0.568,0.753,0.675,0.748,2716.000,8378.516,0.672,0.664,2.278,0.071,0.663,0.439,5227.572,26.531,18.643,12.134,145.932,8630,0.987,0.089,0.005,1033.220,0.947,0.372,0.891,1.490,1.221,18.183,1.561,1.249,18.972,1.548,1.244,18.815,1.533,0.522,7.361,0.121,2.008,1.577,19.158
21,5343,35,0,0,239,0,Plantaginaceae,420.299,109.590,69.000,1.588,17.330,5966.500,287.870,82.480,133.785,34.500,54.795,42.477,58.038,5938.961,0.630,5.576,33.062,0.566,0.753,0.895,0.685,623.500,7561.720,0.707,0.630,2.631,0.087,0.617,0.380,4922.701,13.691,18.969,11.178,123.189,9012,0.984,0.102,0.006,1025.089,0.947,0.353,0.884,1.608,1.268,18.155,1.711,1.308,19.236,1.740,1.319,19.569,1.686,1.045,12.688,0.214,2.710,1.770,19.905
22,4367,5,0,0,221,0,Plantaginaceae,377.428,120.354,50.947,2.362,13.420,5074.000,282.324,74.567,120.139,25.473,60.177,38.563,154.630,4815.782,0.423,3.101,32.620,0.384,0.620,0.861,0.748,707.000,6131.645,0.712,0.423,2.596,0.180,0.621,0.385,3989.572,1.554,8.439,24.942,620.511,1476,0.997,0.021,0.001,957.429,0.950,0.404,0.898,0.303,0.550,7.570,0.351,0.593,8.778,0.360,0.600,8.986,0.338,0.213,5.307,0.063,1.741,0.360,8.986
23,9125,11,0,0,228,0,Plantaginaceae,448.985,117.346,107.000,1.097,38.955,14361.000,350.785,107.788,142.916,53.500,58.673,54.081,8.517,9861.447,0.912,18.531,22.092,0.844,0.919,0.635,0.781,5236.000,12555.984,0.727,0.912,1.758,0.107,0.754,0.569,8676.015,11.605,8.297,25.515,649.770,2966,0.997,0.022,0.001,1001.428,0.947,0.407,0.895,0.306,0.553,7.818,0.334,0.578,8.513,0.335,0.579,8.560,0.325,0.190,4.943,0.036,1.121,0.337,8.597
24,9087,10,0,0,239,0,Plantaginaceae,475.169,145.647,89.434,1.629,28.319,12957.500,366.237,107.564,151.251,44.717,72.823,54.301,87.319,10230.382,0.614,5.811,24.847,0.545,0.739,0.701,0.771,3870.500,13025.726,0.698,0.614,1.977,0.058,0.711,0.506,8611.831,9.446,7.821,27.597,762.071,2580,0.997,0.019,9.397E-4,958.888,0.948,0.433,0.909,0.268,0.517,7.394,0.289,0.537,7.958,0.296,0.544,8.149,0.284,0.160,4.691,0.041,1.201,0.300,8.273
25,9756,20,0,0,248,0,Plantaginaceae,510.666,130.300,102.000,1.277,37.367,15296.000,367.510,111.453,162.550,51.000,65.150,55.804,29.074,10438.385,0.783,10.349,26.730,0.732,0.855,0.638,0.720,5540.000,13290.565,0.734,0.783,2.127,0.501,0.686,0.470,9245.334,2.644,10.720,19.756,389.443,5294,0.995,0.035,0.002,1105.762,0.944,0.359,0.894,0.493,0.702,9.762,0.559,0.748,11.051,0.576,0.759,11.371,0.543,0.347,6.857,0.093,2.055,0.576,11.375
26,7790,13,0,0,248,0,Plantaginaceae,470.340,146.014,78.546,1.859,25.008,11471.500,357.279,99.592,149.714,39.273,73.007,50.648,142.088,9007.608,0.538,4.249,28.398,0.465,0.682,0.679,0.760,3681.500,11468.843,0.679,0.538,2.260,0.368,0.665,0.443,7319.660,10.125,9.953,22.119,489.086,3511,0.996,0.029,0.002,1108.593,0.943,0.389,0.900,0.426,0.653,9.464,0.461,0.679,10.189,0.464,0.681,10.237,0.451,0.202,5.014,0.064,1.593,0.474,10.473
27,5252,17,0,0,244,0,Plantaginaceae,384.458,146.997,49.502,2.970,17.370,8021.500,329.096,81.774,122.377,24.751,73.498,43.868,249.843,5715.037,0.337,2.775,28.143,0.309,0.556,0.655,0.856,2769.500,7276.611,0.722,0.337,2.240,0.096,0.668,0.447,4867.542,23.478,13.814,16.200,261.363,4477,0.992,0.051,0.003,1064.330,0.942,0.434,0.906,0.847,0.920,13.795,0.857,0.926,13.892,0.854,0.924,13.836,0.853,0.351,6.808,0.119,1.999,0.907,14.699
28,6971,14,0,0,230,0,Plantaginaceae,431.227,133.150,74.280,1.793,18.380,7688.500,332.190,94.211,137.264,37.140,66.575,49.542,108.428,7767.943,0.558,4.758,26.676,0.501,0.708,0.907,0.770,717.500,9890.453,0.705,0.558,2.123,3.807,0.686,0.471,6539.773,12.660,10.624,19.649,384.701,3765,0.995,0.036,0.002,1049.175,0.945,0.400,0.906,0.491,0.701,9.687,0.560,0.748,11.018,0.568,0.754,11.179,0.540,0.326,6.526,0.092,2.009,0.572,11.240
29,9291,24,0,0,247,0,Plantaginaceae,470.482,121.083,107.404,1.127,26.269,9992.500,354.697,108.764,149.759,53.702,60.541,54.458,9.221,10213.881,0.887,17.934,23.825,0.807,0.898,0.930,0.754,701.500,13004.717,0.714,0.887,1.896,0.288,0.726,0.527,8820.518,9.234,12.244,17.883,318.629,6357,0.994,0.044,0.002,1131.727,0.940,0.410,0.905,0.642,0.801,11.513,0.702,0.838,12.559,0.709,0.842,12.695,0.684,0.431,7.924,0.081,1.748,0.713,12.768
30,7875,20,0,0,244,0,Plantaginaceae,430.399,114.495,91.929,1.245,23.890,8593.000,329.443,100.134,137.000,45.964,57.247,49.796,23.154,8266.578,0.803,10.348,23.523,0.765,0.875,0.916,0.765,718.000,10525.334,0.748,0.803,1.872,0.526,0.731,0.534,7444.601,6.491,11.934,18.127,327.770,5187,0.994,0.043,0.002,1028.876,0.945,0.409,0.904,0.615,0.784,11.200,0.677,0.823,12.261,0.684,0.827,12.386,0.659,0.342,6.898,0.099,1.983,0.695,12.588
31,3971,44,0,0,250,0,Plantaginaceae,308.576,111.288,45.000,2.473,15.042,5259.000,262.246,71.106,98.223,22.500,55.644,40.901,106.665,3933.240,0.404,3.960,23.979,0.408,0.639,0.755,0.850,1288.000,5007.956,0.793,0.404,1.908,0.142,0.724,0.524,3662.424,19.047,25.884,8.854,76.501,11479,0.975,0.148,0.010,1121.512,0.942,0.379,0.887,3.071,1.752,27.532,2.876,1.696,25.760,2.725,1.651,24.397,2.890,0.504,7.816,0.408,3.721,3.099,27.752
32,4817,4,0,0,225,0,Plantaginaceae,339.831,108.559,59.565,1.823,20.305,6925.000,274.573,78.315,108.171,29.783,54.279,40.277,72.883,5078.644,0.549,4.718,23.974,0.520,0.721,0.696,0.808,2108.000,6466.331,0.745,0.549,1.908,0.057,0.724,0.524,4477.169,5.480,7.361,28.350,803.110,1251,0.998,0.017,8.325E-4,841.597,0.955,0.413,0.898,0.235,0.485,6.659,0.268,0.517,7.582,0.277,0.526,7.851,0.260,0.169,4.799,0.048,1.402,0.277,7.851
33,5683,3,0,0,226,0,Plantaginaceae,403.428,112.947,69.161,1.633,18.612,6604.000,299.992,85.064,128.415,34.580,56.473,43.465,60.003,6135.133,0.612,5.611,28.639,0.567,0.753,0.861,0.744,921.000,7811.494,0.728,0.612,2.279,0.565,0.662,0.439,5279.572,11.892,5.671,37.807,1431.025,854,0.999,0.010,4.943E-4,904.597,0.952,0.415,0.897,0.133,0.365,5.015,0.156,0.395,5.887,0.162,0.402,6.109,0.150,0.097,3.661,0.032,1.213,0.162,6.116
